Time,Time Code,Country Name,Country Code,Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],Bribery incidence (% of firms experiencing at least one bribe payment request) [IC.FRM.BRIB.ZS],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Compulsory education, duration (years) [SE.COM.DURS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Gini index [SI.POV.GINI],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","International migrant stock, total [SM.POP.TOTL]",International migrant stock (% of population) [SM.POP.TOTL.ZS],Net migration [SM.POP.NETM],Lending interest rate (%) [FR.INR.LEND],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]",New businesses registered (number) [IC.BUS.NREG],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Primary education, duration (years) [SE.PRM.DURS]","Secondary education, duration (years) [SE.SEC.DURS]",Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]"
2000,YR2000,Finland,FIN,3.84448888387607,..,0.397422914498468,10.6448561099446,..,..,..,9,86.0844924575984,5.7733624584817,126019543413.334,5.55399785284234,26784.7064716385,27.2,..,5.70930004119873,12.1709203720093,3.04210080667796,2.85276292981066,..,..,..,136203,2.63118851760713,..,..,77.4658536585366,0.00903083201078167,5,1.24114750368778,2.64233485407162,..,..,99716150.0779867,0.375123097878572,472728415.184529,16.9940214714863,0.2076065154133,5176209,..,6,6,..,68860.0006103516,74.8948271060231,11.1300001144409,28.3500003814697
2000,YR2000,France,FRA,1.46554383035173,..,0.234778035270208,6.1255079006772,..,..,..,10,84.3891323092084,3.92366922704063,1365639660792.16,3.21428067337351,26090.6344736521,31.1,..,..,..,1.6759598872093,1.78090038392213,..,..,..,6278718,10.572513601125,..,..,79.0560975609756,0.0174513722354848,..,2.08501824480333,4.03664247573078,..,..,5120657542.46751,0.649479643967248,8869551606.78845,111.242094574728,0.684945783642239,60912500,..,5,7,..,506029.998779297,55.8612457180345,10.2200002670288,20.6299991607666
2000,YR2000,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,4.00000035949274,3453920574.91815,2.07107368225286,..,..,..,..,..,..,..,..,..,..,30329,12.7826457113716,..,..,72.303,..,..,..,..,..,..,..,..,..,69.3405358686258,1.872153116033,240681,..,..,..,..,..,29.1253783690262,..,..
2000,YR2000,Gabon,GAB,-1.83210833279888,..,0.357724360512314,4.94969304576268,..,..,..,10,81.5877558194148,-1.88296639760897,5080483463.99928,-4.22342810431169,13836.6116265439,..,..,3.82709002494812,17.7064895629883,0.504920025834855,..,..,..,..,195571,15.8800956194968,..,..,58.264,1.77862617728004,509,1.80145224765811,8.33463695603671,..,..,77579832.3394355,0.119098181634902,6050763.423885,4.76717894981954,2.41428837571557,1228359,..,6,7,..,13880.0001144409,101.701928939637,..,..
2000,YR2000,"Gambia, The",GMB,..,..,0.0952784603041974,0.182134433425311,..,..,..,9,50.971163115798,5.50000021632955,782915402.421095,2.25023243106848,1911.60135085944,..,..,1.46587002277374,11.921799659729,0.844969566773702,..,..,..,..,182514,14.8522658750406,..,24,55.956,5.729010878765,..,0.31579359886356,3.45247766043867,..,..,..,..,..,130.208300395257,3.12878868818271,1317708,..,6,6,..,2289.99996185303,56.3598198850954,..,..
2000,YR2000,Georgia,GEO,..,..,0.377279815623223,1.16994033304301,..,..,..,6,54.9035089108937,1.83834106614221,3057475335.18846,3.83810006924914,3100.98840329003,40.5,..,2.18105006217957,12.5407199859619,4.06396201382596,5.47890689617861,..,..,..,218600,4.60832310374145,..,..,69.902,0.0503280841257917,7,0.615582490752135,3.5394862036156,..,..,21019632.39,6.73529202312621,205929892.36,71.3308898141992,-1.9446291567975,4077131,..,4,7,..,14250,62.6613956413099,10.8199996948242,21.1200008392334
2000,YR2000,Germany,DEU,0.860971430298264,..,0.371311432456652,10.0993160227641,..,..,..,13,85.6988090597341,2.91250296366708,1947981991011.77,2.77322125091402,27199.0440906856,28.9,..,..,..,1.44026818676794,1.67565749870305,..,..,..,8992631,10.9805597775469,..,..,77.9268292682927,0.00951618296289902,6,1.35888303317903,2.85533615360451,..,..,8662856855.46852,0.184986451669855,3603502764.34047,235.596813297034,0.135431600393084,82211508,..,4,9,..,957530.029296875,61.5260610026125,7.92000007629395,8.55000019073486
2000,YR2000,Ghana,GHA,..,..,0.168257473684651,0.297735601449257,..,..,..,9,19.2083497512298,3.70000008164408,4983024408.14828,1.1908213838439,1769.52378357513,..,..,..,..,40.2409331239139,..,..,..,..,191601,1.01780112121151,..,..,57.002,2.32881252475191,..,0.627279006121547,3.44006203473945,..,..,6089512.9065472,0.650143313507044,32396800,84.7273006943834,2.44940610708239,19278850,..,6,7,..,17629.9991607666,116.048430162968,10.460000038147,16.7299995422363
2000,YR2000,Gibraltar,GIB,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8054,29.4468209571862,..,..,..,..,..,..,..,..,..,..,..,..,3108.1,1.80179205210862,31081,..,6,4,..,..,..,..,..
2000,YR2000,Greece,GRC,..,..,0.447914886372747,8.74159526062281,..,..,..,9,72.2012891686262,3.91977090463944,130457756628.436,3.49556374728446,19516.1972208894,34.2,..,3.23019003868103,6.95776987075806,3.15118162493827,..,..,..,..,1111665,10.1484549250906,..,..,77.8878048780488,0.00436234258263764,0,3.46535532008881,7.46430804422417,..,..,545099711.90963,1.68163240165589,2193819905.93717,83.83093871218,0.409041838238246,10805808,..,6,6,..,117809.997558594,58.4156773402129,11.2399997711182,29.2000007629395
2000,YR2000,Greenland,GRL,..,..,..,..,..,..,..,..,..,7.10159688181619,1068030829.75591,6.91102464537168,..,..,..,..,..,..,23.1411431724727,..,..,..,6755,12.0251361839997,..,..,66.2224390243903,..,..,..,..,..,..,..,..,..,0.136922889511512,0.178094437099469,56200,..,..,..,..,..,..,11.0200004577637,..
2000,YR2000,Grenada,GRD,..,..,0.267546475266005,2.04206657137023,..,..,..,9,73.5382535352993,4.88795213650562,520044370.37037,4.47181509952775,7632.56764769532,..,..,..,..,2.18181818181818,14.5861897955016,..,..,..,6825,6.71619759889785,..,11.5991975555663,72.648,0.0997974137167705,..,..,..,..,..,1214814.81481482,4.65985879552442,24233333.3333333,302.461764705882,0.39753348076311,102837,..,7,5,..,2069.9999332428,..,..,..
2000,YR2000,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.28763930647747,..,..,..,74070,47.6861866501854,..,..,75.011,..,..,..,..,..,..,..,..,..,287.635185185185,0.884646771918689,155323,..,..,..,..,..,..,15.3199996948242,..
2000,YR2000,Guatemala,GTM,-0.83836808940849,..,0.170816312195944,0.812786389641685,..,..,..,16,51.8587056854268,3.6088687174876,19288827158.9035,1.11752913241804,4758.24808060095,54.2,..,..,..,5.9775773473714,24.9254468212502,..,..,..,48119,0.411672509936982,..,20.8816666666667,67.849,0.808049580342867,..,0.918401634718749,6.4123495552067,..,..,55600000,3.09090850930664,596200000,108.153798058977,2.43394364463754,11589761,56,6,6,..,18649.9996185303,49.1455879049537,..,..
2000,YR2000,Guinea,GIN,..,..,0.147846709568602,0.180809114720956,..,..,..,6,..,2.50306056156042,2995361140.63217,0.1896086384195,1222.94987320674,..,..,2.59340000152588,15.195969581604,..,..,..,..,..,560075,6.36509259685436,..,19.375,51.203,6.09055674114722,..,1.53463751403247,8.99216125419933,..,..,26910849.5027344,0.0389420504850314,1166455.04759399,33.5370950675566,2.28281802003565,8240735,..,6,7,..,11470.0002670288,53.4817190113594,..,..
2000,YR2000,Guinea-Bissau,GNB,..,..,0.11655486658498,0.124864210171439,..,..,..,6,78.3888038782586,5.42698736686769,371095510.047761,3.30564337959392,1071.29126247509,..,..,..,..,8.63632094930279,..,..,..,..,20450,1.55459517809427,..,..,50.368,6.9286567425923,..,2.62803036170707,10.3834442659322,..,..,4842971.802,2.16146281585775,8021091.461,42.7206614509246,2.03266448495943,1201305,..,6,5,..,1539.99996185303,54.8733509134716,..,..
2000,YR2000,Guyana,GUY,..,..,0.370051059367667,2.22306145023958,..,..,..,6,56.4365665864716,-1.36380390261873,712667896.727512,-0.973072906371073,6007.44517266965,..,..,8.48414993286133,17.6568393707275,6.1485433302487,10.1778716998921,..,..,..,8610,1.16003653913001,..,17.3016666666667,65.242,0.755289449073285,..,1.765977248429,3.67530534167854,..,..,27400000,3.83067626945993,27300000,3.79333502667005,-0.395350937367065,746718,..,6,5,..,3630.00011444092,206.767370475214,..,..
2000,YR2000,Haiti,HTI,55.6913721439506,..,0.0794538661607715,0.173680811531272,..,..,..,6,32.2636202630057,0.870059259424892,6813577558.17628,-0.854830502497123,2185.93279249415,..,..,..,..,9.33322197565604,..,..,..,..,25832,0.302156856277346,..,16.49375,57.131,1.8411873277913,378,..,0,..,..,11000000,8.48306187263402,578000000,307.104571843251,1.72480119083689,8463802,48,6,7,..,7320.00017166138,27.4068443833162,..,..
2000,YR2000,Honduras,HND,2.99931550066141,..,0.293229622572976,0.758991924873489,..,..,..,9,48.1155372323814,7.29128815869618,7186650135.43927,4.39673696313818,2588.38761996018,..,..,..,..,11.0480349344976,48.3077826332305,..,..,..,28461,0.455880751167693,..,26.8241666666667,70.689,0.405700072515111,..,0.729929060458941,3.30306758878187,..,..,9400000,6.60249533590238,474498240,58.7586915720797,2.73490350846581,6574510,..,6,5,..,12539.999961853,120.392164584236,..,..
2000,YR2000,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,9,95.8964075254481,7.66345059531012,171668164082.555,6.7184675705801,28221.122624906,..,..,..,..,-3.6855036855037,0.650891085032411,..,..,..,2669122,39.3472575079951,..,9.27083333333333,80.8780487804878,..,..,..,..,..,..,225384932.677877,0.0789536063573203,135538206.510579,6347.61904761905,0.881594075853745,6665000,..,6,7,..,..,247.654020445592,4.92000007629395,11.1899995803833
2000,YR2000,Hungary,HUN,4.37329884781501,..,0.45136650988303,5.35012781840238,..,..,..,13,57.8770182068018,4.47919380865247,47218405892.4258,4.75094689740025,11853.1785173624,..,..,4.86840009689331,10.3236103057861,9.80361016908127,2.00577094545878,..,..,..,296957,2.90447689692006,..,12.6,71.2463414634146,0.0212167278780366,10,1.51310022700998,3.21484967713042,..,..,301289544.434229,0.769136574687531,363174029.703059,113.936297701406,-0.259764908288633,10210971,..,4,8,..,70919.9981689453,137.40660123512,6.55999994277954,12.2600002288818
2000,YR2000,Iceland,ISL,..,..,0.266299502841414,7.93015771412315,..,..,..,10,54.7318525647267,4.98504277020335,9025660361.75842,3.55739104440454,29779.0931996058,..,..,6.4314398765564,14.3476104736328,5.13647123245151,1.78291892354487,..,..,..,15892,5.65121224405613,..,16.8,79.6536585365854,0.0118684680356064,..,..,0,..,..,23393861.6519061,0.396139524633953,35754208.0521449,2.80503740648379,1.36919283329812,281205,..,7,7,..,3380.00011444092,71.139007768483,1.94000005722046,4.3899998664856
2000,YR2000,India,IND,3.65832802899779,..,0.424046067931102,0.887641212003517,..,..,..,..,54.3383216485078,3.84099115681285,468394937262.37,2.02108859495532,2093.2659895522,..,..,4.32479000091553,16.7305107116699,4.0094359104519,4.55878428108389,..,..,..,6411272,0.608579704980214,..,12.2916666666667,62.505,1.3209400075577,594,2.94892990622572,11.5030570436152,..,..,486141918.920588,2.75055619353225,12883465957.0616,355.367651579617,1.76812551036934,1056575548,..,5,7,..,1697229.98046875,26.9009229100702,2.73000001907349,8.0600004196167
2000,YR2000,Indonesia,IDN,175.755025887922,..,0.280014414436603,1.32686364109103,..,..,..,..,44.0160379497831,4.9200677470169,165021012077.81,3.4822106064327,4738.55477676289,29.5,..,..,..,3.68861915958351,1.04201228040785,..,..,..,292307,0.138180206385892,..,18.455,65.772,0.734296423990682,..,0.684483763500435,4.11252700475818,..,..,..,0.721241486168322,1190200000,112.656022122812,1.37990809661569,211513822,19.1,6,6,..,666469.970703125,71.4368759173731,6.07999992370605,19.8600006103516
2000,YR2000,"Iran, Islamic Rep.",IRN,-0.284368123271875,..,0.477796576306466,5.18793624779894,..,..,..,5,25.615453804342,5.84552747578222,109591707802.216,4.5188623086249,10858.0439983549,..,..,4.03064012527466,20.6338500976563,14.4767513188566,..,..,..,..,2803805,4.25786235402481,..,..,70.176,0.10862898357201,..,2.29504222152572,14.0369920069682,..,..,..,0.48908809867927,536000000,40.2904031287605,1.26131875933023,65623397,..,5,7,..,527419.982910156,41.2572474638031,..,..
2000,YR2000,Iraq,IRQ,..,..,0.337620087622027,3.7293187824504,..,..,..,6,18.1585809727587,16.9216656853992,48364250943.9051,13.4607875378227,11045.9031295124,..,..,..,..,4.97896213183735,..,..,..,..,210525,0.893010492454406,..,..,69.082,0.40977239499095,..,..,..,..,..,..,..,..,53.7247387795231,3.00468935302498,23497589,..,6,6,..,160809.997558594,125.336595640904,..,..
2000,YR2000,Ireland,IRL,8.2333362846978,..,0.370026282339319,11.1768870490548,..,..,..,10,78.3595720622771,9.39941800586617,100207610429.909,7.95075419325745,30205.6572262763,33,..,4.13225984573364,13.5181999206543,5.59071729957807,0.978035180189765,..,..,..,350552,9.12521794451962,..,..,76.5365853658537,0.0134843972329558,2,0.695697742113547,2.25094784607577,..,..,180892623.9,0.251386740507298,251908645.6,55.2355058789374,1.33304266586712,3805174,..,8,5,..,71059.9975585938,174.954555860946,4.32000017166138,6.53000020980835
2000,YR2000,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,5.30000152552805,1563667799.61578,4.00534059335642,..,..,..,..,..,..,..,..,..,..,39002,50.7798869879957,..,..,..,..,..,..,..,..,..,..,..,..,134.985964912281,1.23711839452682,76942,..,..,..,..,..,..,0.600000023841858,..
2000,YR2000,Israel,ISR,3.10113910320808,..,0.36324656642651,9.06344410876133,..,..,..,11,80.8319885242962,8.89227448602996,132455662080.298,6.05266039544179,24951.2175653146,..,..,6.11282014846802,13.6803503036499,1.05357543151761,2.5899986696825,..,..,..,1851309,30.7848015975493,..,..,78.9536585365854,0.0203011885048833,..,6.29716498346273,14.0503782050795,..,..,3255100000,0.137706457493243,182400000,290.619223659889,2.64233191305756,6289000,..,6,6,..,73849.9984741211,71.171527805582,11.1000003814697,17.2999992370605
2000,YR2000,Italy,ITA,1.81505236370857,..,0.28302485161451,7.66216803916005,..,..,..,8,80.7107504637521,3.78695514323979,1146676894209.73,3.73994653301939,27072.4213631819,35.3,..,4.29107999801636,9.22105979919434,2.53768532095005,1.3511564152642,..,..,..,2121688,3.71267956800803,..,7.02274166666667,79.7780487804878,0.0049191307640975,3,1.74105950432123,3.73457604206693,..,..,1945137503.6764,0.156059813023599,1789501817.08851,192.555434569421,0.045303631138613,56942108,..,5,8,..,517320.007324219,50.4055898251238,10.8299999237061,31.4699993133545
2000,YR2000,Jamaica,JAM,..,..,0.596902118727397,3.78950826044996,..,..,..,6,34.0419769803656,0.87870354796236,9005064474.93003,0.0419040585930759,6348.62591630475,..,..,4.98346996307373,16.7966003417969,8.17108356120221,33.4124634892557,..,..,..,24952,0.959657243293033,..,23.3483333333333,74.142,0.21665561868813,63,0.486319761296974,1.7973616269807,..,..,152000000,9.74673754356233,877700000,245.124469067405,0.832970134523692,2654698,18.7,6,5,..,11800.0001907349,89.5130060528716,15.539999961853,..
2000,YR2000,Japan,JPN,2.54022814574395,..,0.341676374940257,9.32341556096907,..,..,..,9,102.667615077547,2.76464755143648,4968359075956.59,2.59289108650813,27287.2701912718,..,..,3.46011996269226,..,-0.676578683595068,0.531663927421193,..,..,..,1686567,1.34158324270085,..,2.06716666666667,81.0760975609756,0.0120577184413577,7,0.931136155654198,2.54727893258763,..,..,2530781278.38592,0.015566642799602,773406710.355769,347.991769547325,0.167275578113187,126843000,..,6,6,..,1276560.05859375,19.5623715839054,4.75,9.1899995803833
2000,YR2000,Jordan,JOR,4.01134216502868,..,0.535571135970617,3.17618660437931,..,..,..,10,67.2353965011268,4.24571234401554,8460424400.56418,2.39908093025949,5930.46635835424,..,..,..,..,0.666880925597913,..,..,..,..,1927845,40.4374348187594,..,11.7991666666667,71.73,0.317066240203363,..,6.25655642564826,18.3162518301611,..,..,197461212.976022,21.8090004020879,1845133991.53738,58.0518472348141,1.78729939638372,5122495,..,6,6,..,20879.9991607666,110.333670204203,13.6999998092651,..
2000,YR2000,Kazakhstan,KAZ,-6.26555319254527,..,1.04500025582363,8.07262961324075,..,..,..,9,43.7893049639783,9.80000000214156,18291994909.0044,10.1301164939223,7725.00252344745,..,..,3.25661993026733,..,13.1808905865731,15.5802653724615,..,..,..,2871300,19.1973279790575,..,..,65.45,0.119457673525525,40,0.784645080413813,..,..,..,121441940,0.368863212217416,67472440,5.51306663703374,-0.300201486690526,14883626,..,4,7,..,156869.995117188,105.699692634521,12.75,..
2000,YR2000,Kenya,KEN,-2.642776226972,..,0.142403180420805,0.260288293687286,..,..,..,8,38.0878723316079,0.599695390807426,12705357103.0056,-2.12515428163411,1827.82640751511,..,..,5.1867299079895,23.3970108032227,9.98002515350982,..,..,..,..,699139,2.2505087585005,..,22.3391666666667,50.921,3.56016710522211,..,1.31374203224597,6.27378127937687,..,..,..,4.2336474294985,537900024.4,56.1629071933092,2.74596517399425,31964557,..,6,6,..,35040.0009155273,53.3090443862273,..,..
2000,YR2000,Kiribati,KIR,..,..,0.226013977498125,0.355429180735738,..,..,..,..,..,6.25,67254174.3970315,4.44234642497483,1572.59822896877,..,..,11.1858701705933,15.265419960022,..,3.55429180735738,..,..,..,2283,2.70478402009336,..,..,63.144,0.553397367966746,..,..,..,..,..,..,..,..,104.203703703704,1.71595974989047,84405,..,6,6,..,50.0000007450581,105.043275862069,..,..
2000,YR2000,"Korea, Dem. People's Rep.",PRK,..,..,..,3.13226724598346,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36183,0.158417927534667,..,..,65.268,0.317160986117035,..,..,..,..,..,..,..,..,190.425031143593,0.865557871602023,22929078,..,4,6,..,87209.9990844727,..,..,..
2000,YR2000,"Korea, Rep.",KOR,5.90719691341243,..,0.524007763169102,9.7144937391762,..,..,..,6,73.1145655647234,9.06083332508534,576178114168.494,8.15268965958531,18538.8355325592,..,..,..,..,2.25916580080153,0.780858012889887,..,..,..,244178,0.528452079588937,..,8.545,75.909756097561,0.0237753295009606,11,2.45731751955534,14.4177851538574,..,..,3640400000,0.785087091780299,4523500000,487.332687124197,0.836180864297766,47008111,..,6,6,..,511980.010986328,66.0951601081834,4.05999994277954,10.210000038147
2000,YR2000,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.9512195121951,..,..,..,..,..,..,..,..,..,..,-3.58212764518173,1700000,..,..,..,..,..,..,..,..
2000,YR2000,Kuwait,KWT,..,..,0.434286200313503,24.3701723563815,..,..,..,9,69.9434341326304,4.69458187079211,37712842242.5033,-0.0909269753083635,56115.4656509673,..,..,..,..,1.81294613887087,..,..,..,..,1127640,58.4429921170062,..,8.86666666666667,73.142,0.0317754404990522,5,7.15014865654555,19.558707643814,..,..,1734302376.59735,..,..,114.765600448934,4.67868648538721,2045123,..,4,8,..,69830.0018310547,86.618324503254,0.800000011920929,..
2000,YR2000,Kyrgyz Republic,KGZ,8.06642238150741,..,0.512119379549902,0.953372529805651,..,..,..,9,48.9869015768215,5.44333663314045,1369688498.06778,4.19482415463276,1861.62166064398,31,..,3.50838994979858,11.6113004684448,18.7007342838023,8.73857279190491,..,..,..,389558,7.862155262016,..,56.4730303030303,68.5585365853659,0.222930965676367,39,1.88267868153659,6.23090566133279,..,..,11170043.8399111,0.163812064068962,2243715,25.5391032325339,1.19112592398474,4898400,..,4,7,..,9489.99977111816,89.4309316270309,7.53999996185303,..
2000,YR2000,Lao PDR,LAO,..,..,0.0923856439754822,0.169055324481972,..,..,..,5,48.1443015869662,5.79878232615873,1731198022.45494,4.04274982097033,1829.88738517466,..,..,1.50369000434875,7.295569896698,25.0846414281315,..,..,..,..,21948,0.41078976334669,..,32,58.803,2.45089613547776,..,0.791543216650207,3.84915167471894,..,..,440000,0.0381238882807919,660000,23.0662954939341,1.67371395015388,5323701,..,5,6,..,7960.00003814697,68.8373013683372,..,..
2000,YR2000,Latvia,LVA,10.460350278,..,0.364086596908491,2.92707651369559,..,..,..,11,59.1728345741562,5.675735171772,7958852838.93395,6.69930635673497,8039.50636620464,..,..,5.27427005767822,14.6014795303345,2.65425477796052,9.98259337709456,..,..,..,430178,18.1396351056576,..,..,70.3146341463415,0.038668478198527,26,0.881715011606815,2.43450221684805,..,..,131509462.697231,3.16849608877023,252175940.912601,38.0469892490398,-0.963935407092365,2367550,..,4,8,..,10569.9996948242,81.5362474139149,14.210000038147,21.2700004577637
2000,YR2000,Lebanon,LBN,-0.522517012740948,..,0.456028642349086,4.07778339293437,..,..,..,6,..,1.34187161939805,17260364842.4544,-1.16379067203574,8941.94577763575,..,..,..,..,..,..,..,..,..,692913,21.4167423919292,..,18.1508333333333,74.507,0.0745168333616943,..,5.39210030383447,12.7548676377712,..,..,..,..,..,375.637732160313,2.50356398043794,3842774,..,5,7,..,18920.0000762939,50.1152959262106,..,..
2000,YR2000,Lesotho,LSO,..,..,0.15289673487463,0.191853129050745,..,..,..,..,50.6852538964192,3.8755468142558,887295267.875155,3.20752158630586,1254.78892147735,..,..,10.0915498733521,19.2003803253174,6.13197538722695,..,..,..,..,6167,0.332233430753276,..,17.1116666666667,47.691,2.17125602508965,..,3.28492612837033,8.76964433416046,..,..,10318299.29,53.8261780799195,477597130.98118,66.9566864295125,0.645178333843277,2032805,..,7,5,..,2289.99996185303,..,..,..
2000,YR2000,Liberia,LBR,..,..,0.152134700395446,0.150959452642089,..,..,..,..,..,..,874000000,..,992.274952720831,..,..,..,..,..,..,..,..,..,151868,5.25137207603957,..,20.5266666666667,51.734,4.97206536895371,..,..,..,..,..,..,..,..,29.5727470930233,5.36303144675025,2848447,..,6,6,..,839.999973773956,..,..,..
2000,YR2000,Libya,LBY,..,..,0.408924442154929,8.34656459171544,..,..,..,9,98.8052867026555,3.6792704082,38270206950.41,2.09305038590746,20411.0190814986,..,..,..,..,-2.90000000000024,..,..,..,..,567436,10.6315895185248,..,7,70.852,0.196804850867268,..,3.14686367358096,10.2677746999077,..,..,463000000,0.0235169880624426,9000000,3.04505325255464,1.54175395066812,5357893,..,6,6,..,110660.003662109,45.2810937659422,..,..
2000,YR2000,Liechtenstein,LIE,..,..,..,6.62970106075217,..,..,..,9,..,3.22019308239609,2483953102.79488,1.91687639659798,..,..,..,..,..,..,0,..,..,..,15483,46.5206417883541,..,..,76.8268292682927,..,..,..,..,..,..,..,..,..,207.4,1.27069595556566,33184,..,5,7,..,219.999998807907,..,1.26999998092651,..
2000,YR2000,Lithuania,LTU,7.6362651669624,..,0.355587393702589,3.00325528870113,..,..,..,10,74.4044778412456,3.69552542107776,11524776866.6379,4.42747584792048,8445.89921321294,..,..,..,..,0.981615478857527,10.5658679060906,..,..,..,214311,6.14710474180473,..,..,72.0195121951219,0.0214055453357769,9,1.21669999047963,3.39208764149403,..,..,38125000,0.433348953979095,49942500,55.8317804722399,-0.703385440488978,3499536,..,4,8,..,19639.9993896484,83.3785893281735,15.9300003051758,28.5599994659424
